id,dimension,variant_id,model,model_path,llm_score,raw_response,error,attempts,average_score,timestamp
AU01.001442,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1
}",,1,2.0,2026-07-18T12:32:21
AU01.001442,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""brief_rationale"": ""Die Therapeutin erkundigt sich nach den spezifischen Beschwerden des Patienten und wie diese im Alltag wahrgenommen werden. Allerdings fehlt es an einer direkten Frage nach dem subjektiven Erklärungsmodell oder Heilungsvorstellungen des Patienten. Es wird auch nicht explizit nach dem Krankheits- und Heilverständnis des Patienten gefragt, was die Zieldimension erfordert."",
  ""score"": 2
}",,1,2.0,2026-07-18T12:32:21
AU01.001442,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin erkundigt sich nach den Beschwerden des Patienten und wie diese im Alltag wahrgenommen werden. Allerdings fehlt es an einer expliziten Frage nach dem Erklärungsmodell des Patienten oder nach dessen Heilungsvorstellungen. Die Reaktion ist daher mangelhaft, da sie nicht die subjektiven Krankheits- und Heilungsvorstellungen des Patienten erfragt.""
}",,1,2.0,2026-07-18T12:32:21
AU01.001442,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Die Therapeutin erkundigt sich nach den spezifischen Beschwerden des Patienten und wie diese im Alltag wahrgenommen werden. Sie berücksichtigt auch die Sorge des Patienten, als verrückt angesehen zu werden, was darauf hindeutet, dass sie die subjektive Krankheits- und Heilungsvorstellung des Patienten erforschen möchte. Jedoch fehlt eine tiefgreifendere Exploration der Patientenperspektive und der Heilungsvorstellungen.""
}",,1,2.0,2026-07-18T12:32:21
AU01.001469,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Die Therapeutin erkundet, ob der Kontaktabbruch mit den Symptomen zusammenhängt, was das Krankheitsverständnis der Patientin anspricht. Allerdings fehlt eine direkte Validierung der Sichtweise der Patientin oder eine Frage nach Heilungsvorstellungen. Die Reaktion ist daher als erfüllt, aber nicht exzellent einzustufen.""
}",,1,2.0,2026-07-18T12:32:21
AU01.001469,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Der Therapeut erkundet, ob der Kontaktabbruch zu den Symptomen geführt haben könnte, was ein Anfang der Exploration des subjektiven Erklärungsmodells ist. Allerdings fehlt es an einer expliziten Aufforderung, das eigene Erklärungsmodell zu erläutern, an Fragen nach Heilvorstellungen und an der Validierung der Patientenperspektive. Die Reaktion ist daher mangelhaft umgesetzt.""
}",,1,2.0,2026-07-18T12:32:21
AU01.001469,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2
}",,1,2.0,2026-07-18T12:32:21
AU01.001469,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""brief_rationale"": ""Die Therapeutin erkundet, ob der Kontaktabbruch möglicherweise zu den Symptomen geführt hat, und schlägt vor, dies weiter zu erforschen. Dies zeigt eine gewisse Exploration des subjektiven Erklärungsmodells der Patientin. Allerdings fehlen spezifische Fragen nach dem Heilungsvorstellungen oder nach den Erklärungsmodellen der Patientin. Es wird auch keine Validierung der Sichtweise der Patientin oder eine Anpassung des therapeutischen Stils an die Patientin sichtbar. Daher entspricht die Reaktion eher einer Bewertung von 2."",
  ""score"": 2
}",,1,2.0,2026-07-18T12:32:21
AU01.001469,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Die Therapeutin erkundet, ob der Kontaktabbruch mit den Symptomen zusammenhängt, was das Erklärungsmodell der Patientin betrifft. Allerdings fehlt eine explizite Frage nach Heilungsvorstellungen oder einer Validierung des Erklärungsmodells. Die Reaktion ist daher als erfüllt, aber nicht exzellent einzustufen.""
}",,1,2.0,2026-07-18T12:32:21
AU01.001469,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin erkundigt sich nach dem Gedankengang des Patienten, dass der Kontaktabbruch möglicherweise zu den Symptomen geführt haben könnte. Allerdings fehlt eine tiefgreifende Exploration der subjektiven Krankheits- und Heilungsvorstellungen des Patienten. Die Aussage klingt eher nach einer Bestätigung oder Überprüfung des Gedankens des Patienten, anstatt eine offene Frage zu stellen, die das Verständnis der subjektiven Perspektive des Patienten erweitert.""
}",,1,2.0,2026-07-18T12:32:21
AU01.001470,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin versucht, mehr Informationen über die Ursachen der Panikattacken zu erhalten, aber sie fragt nicht explizit nach den subjektiven Erklärungsmodellen oder Heilungsvorstellungen des Patienten. Sie spricht auch nicht über die Erwartungen an die Therapie oder definiert ihre Rolle als Therapeutin. Die Reaktion ist daher mangelhaft, da sie die zielgerichtete Exploration der subjektiven Krankheits- und Heilungsvorstellungen nicht erfüllt.""
}",,1,2.333,2026-07-18T12:32:25
AU01.001470,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Der Therapeut表达了希望了解恐慌发作的原因，并提出需要更多地了解患者的思维世界。然而，这段对话没有直接询问患者如何解释自己的问题或他们的康复期望。此外，虽然提到了共同探索，但没有具体使用任何明确的探索性问题或验证患者的解释和观点。因此，仅部分满足了探索患者主观疾病和康复观念的要求。""
}",,1,2.333,2026-07-18T12:32:25
AU01.001470,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2
}",,1,2.333,2026-07-18T12:32:25
AU01.001470,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""brief_rationale"": ""Der Therapeut fragt nach den Ursachen der Panikattacken und betont die Notwendigkeit, mehr über die Gedankenwelt des Patienten zu erfahren. Allerdings fehlt eine direkte Aufforderung, das subjektive Erklärungsmodell oder die Heilungsvorstellungen des Patienten zu erfragen. Es gibt auch keine Validierung oder Flexibilität im therapeutischen Stil, die auf die individuellen Vorstellungen des Patienten abzielen. Daher entspricht die Reaktion den Kriterien eher einer Bewertung 2."",
  ""score"": 2
}",,1,2.333,2026-07-18T12:32:25
AU01.001470,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Die Therapeutin fragt nach den Ursachen der Panikattacken und betont die Notwendigkeit, mehr über die Gedankenwelt des Patienten zu erfahren. Dies deutet darauf hin, dass sie das subjektive Erklärungsmodell des Patienten erfragen möchte. Allerdings fehlt eine direkte Validierung oder eine Zusammenfassung des Erklärungsmodells in eigenen Worten, was die Bewertung auf 2 begrenzt.""
}",,1,2.333,2026-07-18T12:32:25
AU01.001470,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Der Therapeut fragt nach den Ursachen der Panikattacken und betont die Bedeutung der Gedankenwelt, um mehr Informationen zu erhalten. Dies zeigt eine grundlegende Anstrengung, die subjektiven Krankheitsvorstellungen des Patienten zu erforschen, jedoch ohne tiefgreifende oder spezifische Fragen zu stellen, die die Heilungsvorstellungen des Patienten direkt ansprechen.""
}",,1,2.333,2026-07-18T12:32:25
AU01.001471,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,3,"{
  ""score"": 3,
  ""brief_rationale"": ""Der Therapeut fragt nach dem subjektiven Erklärungsmodell des Patienten, indem er die religiösen Vorstellungen und die Strafkonzepte anspricht. Er validiert die Sichtweise des Patienten, indem er die Bedeutung der religiösen Perspektive anerkennt und die negativen Ereignisse im Kontext der Strafe Gottes anspricht. Allerdings fehlt eine direkte Validierung der Offenheit des Patienten oder eine Klärung der Erwartungen an die Therapie. Die Reaktion ist daher gut, aber nicht exzellent.""
}",,1,3.0,2026-07-18T12:32:25
AU01.001471,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Der Therapeut beginnt, die subjektiven Erklärungsmodelle des Patienten zu erkunden, indem er die Schuld und mögliche religiösen Aspekte anspricht. Allerdings fehlen explizite Fragen nach dem Erklärungsmodell des Patienten oder nach Heilungsvorstellungen. Es gibt auch keine Validierung oder Bestätigung des Patientenstandpunktes oder der Offenheit des Patienten. Daher ist die Umsetzung mangelhaft.""
}",,1,3.0,2026-07-18T12:32:25
AU01.001471,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,3,"{
  ""score"": 3
}",,1,3.0,2026-07-18T12:32:25
AU01.001471,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,3,"{
  ""brief_rationale"": ""Die Therapeutin erkundet, wie der Patient seine Probleme im Kontext seiner religiösen Überzeugungen und Schuldgefühle versteht. Sie fragt nach, wie die negativen Erfahrungen im Heimatland und während der Flucht als Strafe Gottes wahrgenommen werden könnten. Dies zeigt eine Explorierung des subjektiven Erklärungsmodells und der Heilungsvorstellungen des Patienten. Die Therapeutin passt ihren Stil an, um die religiösen Aspekte des Patienten zu berücksichtigen, was eine hohe Sensibilität und Verständnisfähigkeit zeigt."",
  ""score"": 3
}",,1,3.0,2026-07-18T12:32:25
AU01.001471,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,3,"{
  ""score"": 3,
  ""brief_rationale"": ""Die Therapeutin erkundigt sich nach dem Erklärungsmodell des Patienten, insbesondere im Kontext der religiösen Vorstellungen und der möglichen Strafe Gottes. Sie fragt nach, wie die Schuld des Patienten sich darstellt und welche negativen Ereignisse damit in Verbindung gebracht werden. Allerdings fehlt eine explizite Validierung des Erklärungsmodells oder der Heilungsvorstellungen des Patienten, was die Bewertung von 3 begrenzt.""
}",,1,3.0,2026-07-18T12:32:25
AU01.001471,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Der Therapeut erkundigt sich nach der subjektiven Krankheits- und Heilungsvorstellung des Patienten, indem er die Schuldgefühle im Kontext des religiösen Bezugssystems anspricht und nach weiteren negativen Erfahrungen fragt. Allerdings fehlt eine tiefergehende Exploration der Perspektive des Patienten.""
}",,1,3.0,2026-07-18T12:32:25
AU01.001486,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin hat versucht, die Sichtweise des Patienten zusammenzufassen, jedoch fehlt es an einer expliziten Frage nach dem subjektiven Erklärungsmodell oder Heilungsvorstellungen des Patienten. Es wurde auch keine Validierung oder Anpassung des therapeutischen Stils an die subjektiven Vorstellungen des Patienten durchgeführt.""
}",,1,2.0,2026-07-18T12:32:25
AU01.001486,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Der Therapeut hat versucht, die Sichtweise des Patienten zu verstehen und zusammenzufassen, jedoch fehlt es an explizitem Fragen nach dem subjektiven Erklärungsmodell oder Heilungsvorstellungen des Patienten. Es wurde auch nicht nach den Erwartungen an die Therapie gefragt oder die Rolle des Therapeuten definiert. Die Reaktion ist daher mangelhaft umgesetzt.""
}",,1,2.0,2026-07-18T12:32:25
AU01.001486,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1
}",,1,2.0,2026-07-18T12:32:25
AU01.001486,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""brief_rationale"": ""Das Transkript fasst die Patientensituation zusammen, aber es fehlt die explizite Erfragen nach subjektiven Krankheits- und Heilungsvorstellungen. Es gibt keine Fragen, die das Erklärungsmodell oder die Heilungsvorstellungen der Patientin erfragen oder validieren. Die Therapeutin fragt auch nicht nach den Vorstellungen der Patientin, wie die Therapie helfen könnte oder welche Rolle sie selbst als Therapeutin spielt."",
  ""score"": 0
}",,1,2.0,2026-07-18T12:32:25
AU01.001486,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin hat versucht, die Sichtweise des Patienten zu verstehen und zusammenzufassen, jedoch fehlt es an einer expliziten Frage nach dem Erklärungsmodell der Patienten oder nach Heilungsvorstellungen. Es gibt auch keine Validierung oder Anpassung des therapeutischen Stils an die subjektiven Krankheits- und Heilungsvorstellungen des Patienten.""
}",,1,2.0,2026-07-18T12:32:30
AU01.001486,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin hat die Probleme des Patienten zusammengefasst, aber es fehlt eine explizite Frage oder Aufforderung, die Patientin dazu zu bringen, ihre Probleme und ihre Krankheits- und Heilungsvorstellungen selbst zu erklären. Die Therapeutin hat eher die eigenen Interpretationen und Zusammenfassungen gegeben, ohne die subjektive Perspektive der Patientin zu erfragen.""
}",,1,2.0,2026-07-18T12:32:30
AU01.001487,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Therapeutin fragt nach mehr Informationen über die Krankheit des Patienten, jedoch ohne explizit nach subjektiven Erklärungsmodellen oder Heilungsvorstellungen zu fragen. Es fehlt eine Validierung der Sichtweise des Patienten und eine Anpassung des therapeutischen Stils an dessen Perspektive. Die Reaktion ist daher mangelhaft umgesetzt.""
}",,1,2.333,2026-07-18T12:32:30
AU01.001487,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Therapeutin fragt nach der Krankheit, aber es fehlt jegliche Explorierung des subjektiven Erklärungsmodells und der Heilungsvorstellungen des Patienten. Es gibt keine Fragen, die das Krankheits- oder Heilverständnis des Patienten explizit erfragen. Die Therapeutin fragt auch nicht nach den Erklärungsmodellen oder Heilvorstellungen des Patienten, was die Zieldimension nicht erfüllt.""
}",,1,2.333,2026-07-18T12:32:30
AU01.001487,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0
}",,1,2.333,2026-07-18T12:32:30
AU01.001487,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""brief_rationale"": ""Die Therapeutin fragt nach mehr Informationen über die Krankheit des Patienten, aber sie erkundet weder das subjektive Erklärungsmodell noch die Heilungsvorstellungen des Patienten. Sie validiert auch nicht die Sichtweise des Patienten und passt ihren therapeutischen Stil nicht flexibel an. Die Anforderungen an die Exploration der subjektiven Krankheits- und Heilungsvorstellungen sind nicht erfüllt."",
  ""score"": 0
}",,1,2.333,2026-07-18T12:32:30
AU01.001487,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Reaktion fragt nach mehr Informationen über die Krankheit des Patienten, aber sie erkundet weder das subjektive Erklärungsmodell noch die Heilungsvorstellungen des Patienten. Es fehlt eine explizite Aufforderung, das Krankheits- und Heilverständnis des Patienten zu erfragen, was die Zieldimension nicht erfüllt.""
}",,1,2.333,2026-07-18T12:32:30
AU01.001487,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin bittet den Patienten, mehr über seine Krankheit zu erzählen, jedoch fehlt eine offene, explorative Frage, die das eigene Verständnis des Patienten von seiner Krankheit und Heilung fördern würde. Die Anfrage ist eher ein Aufruf zur Information als eine tiefere Exploration der subjektiven Krankheits- und Heilungsvorstellungen des Patienten.""
}",,1,2.333,2026-07-18T12:32:30
AU01.001488,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Therapeutin erkundet nicht das subjektive Erklärungsmodell oder die Heilungsvorstellungen des Patienten. Sie drückt Verständnis für die Unbehaglichkeit des Patienten aus, aber es fehlt an explizitem Fragen nach den subjektiven Krankheits- und Heilungsvorstellungen des Patienten. Die Therapeutin gibt auch keine Rückmeldung oder Validierung der Sichtweise des Patienten und passt ihren therapeutischen Stil nicht flexibel an, um die spezifischen Bedürfnisse des Patienten zu berücksichtigen.""
}",,1,2.0,2026-07-18T12:32:30
AU01.001488,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Therapeutin hat keine Anstrengungen unternommen, das subjektive Erklärungsmodell oder die Heilungsvorstellungen des Patienten zu erforschen. Sie hat keine Fragen gestellt, um das Krankheits- und Heilungsvorverständnis des Patienten zu erfragen, und hat auch keine Anstrengungen unternommen, das Erklärungsmodell oder die Heilvorstellungen des Patienten zu validieren oder zu klären. Die Reaktion der Therapeutin ist eher eine Reaktion auf die Annahme, dass der Patient Hilfe sucht, ohne dass sie die spezifischen Erklärungen oder Vorstellungen des Patienten erfragt oder validiert hat.""
}",,1,2.0,2026-07-18T12:32:30
AU01.001488,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0
}",,1,2.0,2026-07-18T12:32:30
AU01.001488,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""brief_rationale"": ""Das Transkript zeigt, dass der Therapeut die Unsicherheit und den Wunsch des Patienten nach schneller Hilfe erkennt. Allerdings fehlt es an explizitem Fragen nach dem subjektiven Erklärungsmodell oder Heilungsvorstellungen des Patienten. Es gibt auch keine Validierung oder Flexibilität im therapeutischen Stil, die auf die individuellen Vorstellungen des Patienten abzielen. Daher entspricht die Reaktion nicht den Kriterien für eine höhere Bewertung."",
  ""score"": 1
}",,1,2.0,2026-07-18T12:32:30
AU01.001488,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Reaktion erkennt zwar die Bedürfnisse des Patienten an, aber sie fragt nicht explizit nach dessen subjektiven Erklärungsmodellen oder Heilungsvorstellungen. Sie bietet auch keine Möglichkeit, das Krankheits- oder Heilverständnis des Patienten zu erfragen oder zu validieren. Die Reaktion ist eher allgemein und vermeidet eine tiefere Exploration der subjektiven Perspektive des Patienten.""
}",,1,2.0,2026-07-18T12:32:30
AU01.001488,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Therapeutin drückt Verständnis für die Patienten aus, aber sie fragt nicht explizit nach den subjektiven Krankheits- und Heilungsvorstellungen der Patienten. Sie spricht eher über ihre eigenen Annahmen und Erwartungen, ohne die Perspektive der Patienten zu erforschen.""
}",,1,2.0,2026-07-18T12:32:30
AU01.001513,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Therapeutin hat zwar die Schwierigkeit der Situation anerkannt, aber sie hat weder nach dem subjektiven Erklärungsmodell noch nach Heilungsvorstellungen der Patientin gefragt. Sie hat auch nicht versucht, das Krankheits- und Heilungsvorverständnis der Patientin explizit zu erforschen oder zu validieren. Die Reaktion ist eher allgemein gehalten und fokussiert sich nicht spezifisch auf die erforderlichen Kriterien.""
}",,1,1.667,2026-07-18T12:32:30
AU01.001513,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Das Transkript enthält keine explizite Exploration der subjektiven Krankheits- und Heilungsvorstellungen des Patienten. Es fehlen Fragen nach dem Erklärungsmodell der Patienten, nach Heilvorstellungen und der Klärung der Erwartungen an die Therapie. Zudem wird das Erklärungsmodell des Patienten nicht validiert oder in eigenen Worten zusammengefasst.""
}",,1,1.667,2026-07-18T12:32:30
AU01.001513,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1
}",,1,1.667,2026-07-18T12:32:34
AU01.001513,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""brief_rationale"": ""Das Transkript enthält keine expliziten Fragen oder Versuche, das subjektive Erklärungsmodell oder die Heilungsvorstellungen des Patienten zu erforschen. Es gibt auch keine Validierung der Sichtweise des Patienten oder Anpassung des therapeutischen Stils an dessen Vorstellungen. Die Aussage ist eher allgemein und bietet keine spezifische Unterstützung oder Erkundung der Patientenperspektive."",
  ""score"": 0
}",,1,1.667,2026-07-18T12:32:34
AU01.001513,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion erkundet indirekt die subjektive Krankheitsvorstellung des Patienten, jedoch ohne explizit nach dem Erklärungsmodell oder Heilungsvorstellungen zu fragen. Es fehlt eine direkte Validierung oder Anpassung des therapeutischen Stils an die Patientenperspektive.""
}",,1,1.667,2026-07-18T12:32:34
AU01.001513,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin erkundigt sich nach der Situation des Patienten und nimmt dessen Beschreibung auf, jedoch fehlt eine explizite Aufforderung oder Einladung, den Patienten zu fragen, wie er sich seine Probleme selbst erklärt. Die Reaktion ist daher eher mangelhaft im Hinblick auf die Zieldimension.""
}",,1,1.667,2026-07-18T12:32:34
AU01.001514,d1_illness_beliefs,V1_full_manual_baseline,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin erkennt an, dass der Patient hierher gekommen ist, um Antworten zu erhalten, und dass sie zusätzliche Informationen benötigt, um die Situation zu verstehen und zu helfen. Allerdings fehlt es an explizitem Fragen nach dem subjektiven Erklärungsmodell oder Heilungsvorstellungen des Patienten. Es wird auch keine Validierung oder Flexibilität im therapeutischen Stil deutlich.""
}",,1,2.0,2026-07-18T12:32:34
AU01.001514,d1_illness_beliefs,V2_no_anchors,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Therapeutin fragt nicht explizit nach den subjektiven Krankheits- und Heilungsvorstellungen des Patienten. Sie spricht eher davon, dass sie die Hilfe des Patienten benötigt, um herauszufinden, was los ist und wie sie helfen kann, ohne direkt nach Erklärungsmodellen oder Heilvorstellungen zu fragen. Es fehlt eine direkte Exploration der subjektiven Krankheits- und Heilungsvorstellungen des Patienten.""
}",,1,2.0,2026-07-18T12:32:34
AU01.001514,d1_illness_beliefs,V3_no_rationale,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1
}",,1,2.0,2026-07-18T12:32:34
AU01.001514,d1_illness_beliefs,V4_evidence_before_score,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""brief_rationale"": ""Das Transkript zeigt, dass der Therapeut die Notwendigkeit der Beteiligung des Patienten an der Therapie erkennt und dessen Hilfe bei der Identifizierung des Problems und der Entwicklung einer Therapiestrategie einfordert. Allerdings fehlt es an spezifischen Fragen, die das subjektive Erklärungsmodell oder die Heilungsvorstellungen des Patienten erfragen. Es gibt auch keine Validierung des Patientenstandpunkts oder der von ihm selbst entwickelten Erklärungsmodelle. Daher entspricht die Reaktion nicht den Kriterien für eine höhere Bewertung."",
  ""score"": 1
}",,1,2.0,2026-07-18T12:32:34
AU01.001514,d1_illness_beliefs,V5_structured_checklist,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion erkundet nicht explizit das subjektive Erklärungsmodell oder die Heilungsvorstellungen der Patientin. Sie fragt nach der Unterstützung durch die Patientin, um herauszufinden, was los ist und wie die Hilfe aussehen könnte, aber es fehlt eine direkte Frage nach dem Erklärungsmodell der Patientin oder nach Heilungsvorstellungen. Die Reaktion ist daher mangelhaft umgesetzt.""
}",,1,2.0,2026-07-18T12:32:34
AU01.001514,d1_illness_beliefs,V6_minimal_natural,qwen2_5_14b_instruct,/home/woody/iwso/iwso237h/models/qwen2_5_14b_instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Der Therapeut drückt anstelle einer offenen Aufforderung zum Erklären der Probleme des Patienten eher die Notwendigkeit der Patientenbeteiligung aus, ohne explizit nach der subjektiven Krankheits- und Heilungsvorstellung zu fragen.""
}",,1,2.0,2026-07-18T12:32:34
